Medições - 8puzzle
Algoritmo A* - sequencial
"8puzzle-easy_1";"sequencial";"sim";18;192;117;77;192;0;122;1;1;0;1;0,000131
"maze_good-11";paralelo - procura exaustiva;2;"sim";98;1562;1357;312;1562;22;3384;230;1;0;1;0,001198;0,803
"maze_good-11";paralelo - procura exaustiva;4;"sim";98;1623;1547;234;1623;57;4013;282;1;0;1;0,001019;0,944
"maze_good-11";paralelo - procura exaustiva;6;"sim";98;1693;1747;169;1693;122;4624;334;1;0;1;0,000874;1,101
"maze_good-11";paralelo - procura exaustiva;8;"sim";98;1726;1916;144;1726;231;5098;435;1;0;1;0,000785;1,225
Algoritmo A* - paralelo - primeira solução
"maze_good-1";paralelo - primeira solução;2;"sim";22;48;49;5;48;0;44;0;1;0;1;7,2e-05;0,25
"maze_good-1";paralelo - primeira solução;4;"sim";22;48;49;5;48;0;44;0;1;0;1;5,3e-05;0,34
"maze_good-1";paralelo - primeira solução;6;"sim";22;48;49;7;48;0;45;0;1;0;1;5,6e-05;0,321
"maze_good-1";paralelo - primeira solução;8;"sim";22;49;50;10;49;0;45;0;1;0;1;5,7e-05;0,316
"maze_good-2";paralelo - primeira solução;2;"sim";50;148;143;14;148;0;142;1;1;0;1;0,000124;0,411
"maze_good-2";paralelo - primeira solução;4;"sim";50;161;163;14;161;1;164;1;1;0;1;0,000117;0,436
"maze_good-2";paralelo - primeira solução;6;"sim";50;162;163;15;162;0;164;0;1;0;1;0,000111;0,459
"maze_good-2";paralelo - primeira solução;8;"sim";50;163;164;15;163;0;165;1;1;0;1;0,000104;0,49
"maze_good-3";paralelo - primeira solução;2;"sim";66;286;277;27;286;0;280;2;1;0;1;0,000207;0,473
"maze_good-3";paralelo - primeira solução;4;"sim";66;351;345;30;351;1;349;2;1;0;1;0,000192;0,51
"maze_good-3";paralelo - primeira solução;6;"sim";66;375;375;32;375;1;381;2;1;0;1;0,000192;0,51
"maze_good-3";paralelo - primeira solução;8;"sim";66;385;387;30;385;1;396;2;1;0;1;0,00018;0,544
"maze_good-4";paralelo - primeira solução;2;"Sim/Não";"0-130";459;460;19;459;4;473;8;0;0;0;0,000333;0,508
"maze_good-4";paralelo - primeira solução;4;"Sim/Não";"0-130";502;513;24;502;11;530;14;0;0;0;0,000314;0,538
"maze_good-4";paralelo - primeira solução;6;"Sim/Não";"0-130";509;518;24;509;8;535;10;0;0;0;0,000292;0,579
"maze_good-4";paralelo - primeira solução;8;"sim";"130-134";515;528;25;515;12;546;14;1;0;1;0,000307;0,55
"maze_good-5";paralelo - primeira solução;2;"sim";"174-178";712;701;27;712;0;714;2;1;0;1;0,000453;0,578
"maze_good-5";paralelo - primeira solução;4;"sim";174;798;796;37;798;4;812;6;1;0;1;0,000461;0,568
"maze_good-5";paralelo - primeira solução;6;"sim";174;833;839;37;833;7;857;9;1;0;1;0,000419;0,625
"maze_good-5";paralelo - primeira solução;8;"sim";174;845;851;35;845;6;869;7;1;0;1;0,000475;0,552
"maze_good-6";paralelo - primeira solução;2;"Sim/Não";"0-162";768;761;39;768;6;787;15;0;0;0;0,000497;0,598
"maze_good-6";paralelo - primeira solução;4;"sim";162;839;851;53;839;19;883;26;1;0;1;0,000448;0,663
"maze_good-6";paralelo - primeira solução;6;"sim";"162-174";944;962;50;944;22;998;27;1;0;1;0,000427;0,696
"maze_good-6";paralelo - primeira solução;8;"sim";162;983;1003;51;983;24;1039;28;1;0;1;0,000422;0,704
"maze_good-7";paralelo - primeira solução;2;"Sim/Não";"0-186";1598;1588;59;1598;1;1621;10;0;0;0;0,000978;0,723
"maze_good-7";paralelo - primeira solução;4;"Sim/Não";"0-178";1717;1714;85;1717;7;1753;13;0;0;0;0,000785;0,901
"maze_good-7";paralelo - primeira solução;6;"Sim/Não";"0-178";1786;1792;84;1786;13;1831;19;0;0;0;0,00071;0,996
"maze_good-7";paralelo - primeira solução;8;"sim";178;1838;1849;82;1838;15;1888;21;1;0;1;0,000679;1,041
"maze_good-8";paralelo - primeira solução;2;"Sim/Não";"0-248";1798;1790;51;1798;6;1838;20;0;0;0;0,001008;0,758
"maze_good-8";paralelo - primeira solução;4;"Sim/Não";"0-248";1869;1874;78;1869;16;1925;28;0;0;0;0,000834;0,916
"maze_good-8";paralelo - primeira solução;6;"Sim/Não";"0-244";1927;1952;85;1927;30;2006;40;0;0;0;0,000763;1,001
"maze_good-8";paralelo - primeira solução;8;"Sim/Não";"0-244";1965;2004;81;1965;40;2060;50;0;0;0;0,000747;1,023
"maze_good-9";paralelo - primeira solução;2;"Sim/Não";"0-368";2129;2118;39;2129;7;2163;18;0;0;0;0,001183;0,739
"maze_good-9";paralelo - primeira solução;4;"Sim/Não";"0-336";2234;2239;59;2234;22;2288;32;0;0;0;0,001033;0,846
"maze_good-9";paralelo - primeira solução;6;"Sim/Não";"0-328";2309;2341;65;2309;43;2394;51;0;0;0;0,000963;0,908
"maze_good-9";paralelo - primeira solução;8;"Sim/Não";"0-328";2437;2495;71;2437;68;2553;78;0;0;0;0,000984;0,888
"maze_good-10";paralelo - primeira solução;2;"sim";"110-118";845;848;50;845;18;960;39;1;0;1;0,000562;0,577
"maze_good-10";paralelo - primeira solução;4;"sim";"110-118";845;902;59;845;64;1023;84;1;0;1;0,000439;0,738
"maze_good-10";paralelo - primeira solução;6;"sim";"114-118";865;939;61;865;80;1064;97;1;0;1;0,000386;0,839
"maze_good-10";paralelo - primeira solução;8;"sim";"110-118";901;995;55;901;99;1128;113;1;0;1;0,000366;0,885
"maze_good-11";paralelo - primeira solução;2;"sim";98;1549;1328;335;1549;14;3303;221;1;0;1;0,001096;0,878
"maze_good-11";paralelo - primeira solução;4;"sim";98;1610;1531;228;1610;55;3973;281;1;0;1;0,000911;1,056
"maze_good-11";paralelo - primeira solução;6;"sim";98;1690;1724;173;1690;110;4579;321;1;0;1;0,000805;1,195
"maze_good-11";paralelo - primeira solução;8;"sim";"98-100";1714;1880;144;1714;211;5037;414;1;0;1;0,00072;1,336
